date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:22:35	210090/210090	---M-Z	200	added ('OK')	application/javascript	etag:%221696b4b27662aa77efd018eb706277cc%22	https://s.pinimg.com/webapp/70472-49cc75f64ef58dbd.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/70472-49cc75f64ef58dbd.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:36	42080/42080	---M-Z	200	added ('OK')	application/javascript	etag:%2207146f3dfe15e5467c16f13f140a29a1%22	https://s.pinimg.com/webapp/11671-bcabad8c9ed4db75.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/11671-bcabad8c9ed4db75.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:36	428/428	---M-Z	200	added ('OK')	application/javascript	etag:%224598930b93bf4c1fffdc4b9d1973e743%22	https://s.pinimg.com/webapp/locale-en_US-lite-js-85f84b176f682787.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/locale-en_US-lite-js-85f84b176f682787.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:36	460622/460622	---M-Z	200	added ('OK')	application/javascript	etag:%22ca25426cbbd8a7839a6a07822ddb8ccd%22	https://s.pinimg.com/webapp/vendor-react-c836509cfdbc8346.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/vendor-react-c836509cfdbc8346.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:36	394613/394613	---M-Z	200	added ('OK')	application/javascript	etag:%229c3c1295c839e75417a6997333695239%22	https://s.pinimg.com/webapp/8390-c3d77bc0664244b0.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/8390-c3d77bc0664244b0.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:37	23722/23722	---M-Z	200	added ('OK')	application/javascript	etag:%22eb7ecfcb63ee4d333ff6b1ecb6a444b3%22	https://s.pinimg.com/webapp/99689-b0c843a8ca561689.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/99689-b0c843a8ca561689.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:37	27997/27997	---M-Z	200	added ('OK')	application/javascript	etag:%229052c4a5d8812b893215e3bfadc06ce2%22	https://s.pinimg.com/webapp/26067-da073bfac3d85b3e.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/26067-da073bfac3d85b3e.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:37	128807/128807	---M-Z	200	added ('OK')	application/javascript	etag:%22cb7e47b795a2d52e7ac020736659bb88%22	https://s.pinimg.com/webapp/17492-525e813a378d7264.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/17492-525e813a378d7264.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:37	19949/19949	---M-Z	200	added ('OK')	application/javascript	etag:%2255344572b8025b8c57f4168ee15c64e1%22	https://s.pinimg.com/webapp/48327-c0fabd5e228cf9a3.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/48327-c0fabd5e228cf9a3.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:37	11564/11564	---M-Z	200	added ('OK')	application/javascript	etag:%22b62e2157ec6b7bbdb5cdcd652d5c90da%22	https://s.pinimg.com/webapp/83998-ce76d68709695c32.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/83998-ce76d68709695c32.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:38	23534/23534	---M-Z	200	added ('OK')	application/javascript	etag:%224dac1e9c52f0fe243aa38d9d2d1f634b%22	https://s.pinimg.com/webapp/66312-17256a790d72703b.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/66312-17256a790d72703b.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:38	31658/31658	---M-Z	200	added ('OK')	application/javascript	etag:%2290d6dd9b4abf213f29577075cb1520ee%22	https://s.pinimg.com/webapp/99246-853059195b10c197.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/99246-853059195b10c197.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:38	18686/18686	---M-Z	200	added ('OK')	application/javascript	etag:%22380ef3be1952b480c0753d08a96aed13%22	https://s.pinimg.com/webapp/81669-37f951526316870e.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/81669-37f951526316870e.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:38	39872/39872	---M-Z	200	added ('OK')	application/javascript	etag:%227cf005a5a5857d48afc14ea66589df44%22	https://s.pinimg.com/webapp/50040-cc7fe82f59788143.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/50040-cc7fe82f59788143.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:39	12698/12698	---M-Z	200	added ('OK')	application/javascript	etag:%220366b983021de9fe982d74d125d3d27a%22	https://s.pinimg.com/webapp/17197-288bfef5ad82012f.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/17197-288bfef5ad82012f.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:39	18893/18893	---M-Z	200	added ('OK')	application/javascript	etag:%22e36128b0ca71a99bfafe87ea140cafd3%22	https://s.pinimg.com/webapp/87072-6c835d2a3d0f83dc.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/87072-6c835d2a3d0f83dc.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:39	13041/13041	---M-Z	200	added ('OK')	application/javascript	etag:%227d6799b9392068da742d7fea0c8e7f78%22	https://s.pinimg.com/webapp/83521-056b240b021ca2fc.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/83521-056b240b021ca2fc.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:39	12722/12722	---M-Z	200	added ('OK')	application/javascript	etag:%22399b0f4be5d138e679a9ff86cd0872d9%22	https://s.pinimg.com/webapp/55788-0d32c40e49c2c146.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/55788-0d32c40e49c2c146.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:39	17387/17387	---M-Z	200	added ('OK')	application/javascript	etag:%22f7a2c4a393159f2beb4247b8f9b24b8e%22	https://s.pinimg.com/webapp/67419-3169f1af6bea8dea.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/67419-3169f1af6bea8dea.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:40	13586/13586	---M-Z	200	added ('OK')	application/javascript	etag:%227f4ac3e767d8f529dce30842fa899e5a%22	https://s.pinimg.com/webapp/43424-7c29dc5b591d8d52.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/43424-7c29dc5b591d8d52.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:40	37681/37681	---M-Z	200	added ('OK')	application/javascript	etag:%220949d0da047a952df8eb126cd1555ee3%22	https://s.pinimg.com/webapp/30102-1e3232b24befe8f6.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/30102-1e3232b24befe8f6.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:40	28368/28368	---M-Z	200	added ('OK')	application/javascript	etag:%22d8c6438347b2d4b20ad727f8583df739%22	https://s.pinimg.com/webapp/67900-a8d5a611b75a474f.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/67900-a8d5a611b75a474f.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:40	24075/24075	---M-Z	200	added ('OK')	application/javascript	etag:%22465addaf032a63ecb1465d1b75e4941d%22	https://s.pinimg.com/webapp/81165-313f95cf0c5fab18.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/81165-313f95cf0c5fab18.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:41	15375/15375	---M-Z	200	added ('OK')	application/javascript	etag:%2219fb08e36ce790b3fef7955d337dc475%22	https://s.pinimg.com/webapp/22485-e0ff6fdff37df256.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/22485-e0ff6fdff37df256.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:41	139247/139247	---M-Z	200	added ('OK')	application/javascript	etag:%2219b7b7c03a9f916a829cc1644928d037%22	https://s.pinimg.com/webapp/23468-0ceedb9ea97d0c14.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/23468-0ceedb9ea97d0c14.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:41	34684/34684	---M-Z	200	added ('OK')	application/javascript	etag:%22006dd5c1f9899b3913ec81bce51d016a%22	https://s.pinimg.com/webapp/66707-c36a108ef5b41378.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/66707-c36a108ef5b41378.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:42	785392/785392	---M-Z	200	added ('OK')	application/javascript	etag:%229f7614a556376ee93a21d717c04d5a67%22	https://s.pinimg.com/webapp/www/pin/create/[method]-3cab454f783552f3.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/www/pin/create/[method]-3cab454f783552f3.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:42	12291/12291	---M-Z	200	added ('OK')	application/javascript	etag:%22f5cbc8fb95ffaf9944cb8951f2df57fe%22	https://s.pinimg.com/webapp/63582-72c9a89b004c80af.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/63582-72c9a89b004c80af.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:42	33472/33472	---M-Z	200	added ('OK')	application/javascript	etag:%22387fa8695dfe6458d7ecea3d05fef273%22	https://s.pinimg.com/webapp/37406-daafaa24285b91aa.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/37406-daafaa24285b91aa.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:42	62222/62222	---M-Z	200	added ('OK')	application/javascript	etag:%22de77b93e398ebc7688dea5be9ba606d7%22	https://s.pinimg.com/webapp/68445-fd4c7bb06dcb100f.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/68445-fd4c7bb06dcb100f.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:43	98782/98782	---M-Z	200	added ('OK')	application/javascript	etag:%2237eacf45d93700082581f7934e7364ce%22	https://s.pinimg.com/webapp/80538-575f76327b0c2a56.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/80538-575f76327b0c2a56.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:43	30820/30820	---M-Z	200	added ('OK')	application/javascript	etag:%22bf39d62785166cca21e454e255ddfa92%22	https://s.pinimg.com/webapp/15691-c70a8d1034eddac5.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/15691-c70a8d1034eddac5.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:43	74233/74233	---M-Z	200	added ('OK')	application/javascript	etag:%22723f06b241e53a1528f42a44afa35fa1%22	https://s.pinimg.com/webapp/19437-eef6ecb40f5a4644.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/19437-eef6ecb40f5a4644.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:43	25585/25585	---M-Z	200	added ('OK')	application/javascript	etag:%2243cc93fca68083bb3919634084c81c40%22	https://s.pinimg.com/webapp/6863-e58a8a756be42b7c.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/6863-e58a8a756be42b7c.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:43	17778/17778	---M-Z	200	added ('OK')	application/javascript	etag:%226cfe80f5d3611c2c6044e5d626a89658%22	https://s.pinimg.com/webapp/73453-4c9a3a0ac0ab3683.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/73453-4c9a3a0ac0ab3683.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:44	14841/14841	---M-Z	200	added ('OK')	application/javascript	etag:%22d1479a069fb33c2e3868a0738f2bbf38%22	https://s.pinimg.com/webapp/90123-0485c2c9980f04d1.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/90123-0485c2c9980f04d1.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
01:22:44	957040/957040	---M-Z	200	added ('OK')	application/javascript	etag:%22c26f2428e9827182d2ffd4d7997b43f2%22	https://s.pinimg.com/webapp/www/_client-e154e21705227264.js	C:/My%20Web%20Sites/blogs/s.pinimg.com/webapp/www/_client-e154e21705227264.js	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/%26description=Pinnacle%20Pursuits%3A%20A%20Chronicle%20of%20Sporting%20Excellence%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/96a398b46aq.jpg)
